timestamp,cylinder_number,customer,job_number,grain_screened,proof_on_ctd_ink,blade_mfg,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humidity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,band_type
1991-04-05,x35,roses,35754,False,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1910.0,47.0,43.0,0.267,16.0,80.0,0.5625,30.0,9.1,2400.0,50.5,40.4,0.0,0.0,2.5,1.1,30.0,40.0,103.125,100.0,noband
1991-03-27,x390,colortile,37572,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1911.0,35.0,48.0,0.233,16.0,76.0,0.8125,30.0,8.9,1900.0,49.5,41.6,0.0,0.0,2.5,1.2,30.0,40.0,103.22,100.0,noband
1991-03-27,x754,colortile,37572,False,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1911.0,35.0,48.0,0.233,16.0,86.0,0.5625,30.0,16.1,1900.0,44.6,39.3,0.0,0.0,2.5,1.5,30.0,40.0,103.22,100.0,noband
1991-04-02,o2,target,35814,False,True,benton,uncoated,coated,False,line,True,motter94,827,2,spiegel,canadian,1911.0,35.0,43.0,0.233,14.0,75.0,1.25,20.0,7.6,,54.3,38.0,0.0,0.0,2.5,2.0,33.0,40.0,106.66,100.0,noband
1991-04-02,3,target,35814,False,True,benton,uncoated,coated,False,line,True,motter94,827,9,spiegel,canadian,1911.0,37.5,43.0,0.233,14.0,80.0,1.25,20.0,6.25,,52.1,41.7,0.0,0.0,3.0,1.5,33.0,40.0,106.66,100.0,noband
1991-04-06,f103,bestprod,37822,False,True,benton,uncoated,coated,False,line,True,motter70,813,1,catalog,northus,1910.0,40.0,44.0,0.2,15.0,68.0,0.75,,0.0,1750.0,58.8,41.2,0.0,0.0,2.7,0.7,35.0,40.0,103.125,100.0,noband
1991-04-06,s180,bestprod,37822,False,True,benton,uncoated,coated,False,line,True,motter70,813,5,catalog,northus,1910.0,40.0,44.0,0.233,15.5,68.0,0.75,,5.6,1750.0,55.6,38.9,0.0,0.0,1.5,0.5,35.0,40.0,103.125,100.0,noband
1991-05-11,o8,target,35816,False,True,benton,coated,coated,False,line,True,motter94,827,2,spiegel,canadian,1910.0,47.5,68.0,0.4,14.0,78.0,0.75,22.0,0.0,1900.0,62.5,37.5,0.0,0.0,2.1,1.7,33.0,40.0,103.125,100.0,band
1991-05-01,g608,eckerd,35458,False,True,benton,coated,coated,False,line,False,woodhoe70,816,2,tabloid,canadian,1910.0,40.0,60.0,0.233,15.0,78.0,1.0,28.0,0.0,2380.0,60.0,40.0,3.0,0.0,2.5,1.0,30.0,40.0,106.66,100.0,band
1991-05-02,f416,modmat,47203,True,True,benton,coated,coated,False,line,False,motter70,813,9,catalog,northus,1910.0,55.0,55.0,0.3,16.3,100.0,1.0,,0.0,1650.0,58.8,41.2,0.0,0.0,,,40.0,40.0,106.66,100.0,band
1991-05-02,r14,target,35816,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,spiegel,canadian,1910.0,40.0,55.0,0.433,15.5,92.0,0.75,22.0,9.6,1550.0,53.2,37.2,1.0,0.0,2.9,1.3,33.0,40.0,106.66,100.0,band
1991-05-03,r14,target,35816,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,spiegel,canadian,1910.0,40.0,52.0,,16.0,86.0,0.75,26.0,9.6,1975.0,53.2,37.2,1.0,0.0,2.9,1.3,33.0,40.0,100.0,100.0,band
1991-05-03,x249,guideposts,23055,True,True,benton,uncoated,cover,False,line,True,motter94,821,7,tabloid,,1910.0,42.5,52.0,0.4,13.9,76.0,0.625,25.0,0.0,1800.0,50.0,50.0,0.0,0.0,2.5,0.9,40.0,40.0,106.66,100.0,band
1991-05-07,x817,tvguide,25520,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,canadian,1910.0,50.0,56.0,0.267,15.2,76.0,0.625,25.0,3.4,1760.0,56.8,39.8,2.0,0.0,2.5,0.8,34.0,40.0,103.125,100.0,band
1991-05-08,x746,tvguide,25520,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,northus,1910.0,45.0,57.0,0.267,14.0,76.0,0.75,20.0,3.4,1800.0,56.2,40.4,2.0,0.0,2.0,0.8,34.0,40.0,103.125,100.0,band
1991-05-17,x195,toysrus,35982,False,False,benton,coated,coated,False,line,False,motter94,824,2,tabloid,canadian,1910.0,47.0,67.0,0.4,16.0,74.0,0.8125,38.0,0.0,1900.0,58.8,41.2,2.0,0.0,2.5,1.1,33.0,40.0,103.125,100.0,noband
1991-05-17,x405,toysrus,35872,False,False,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1910.0,47.0,67.0,0.333,16.0,82.0,0.5625,30.0,1.5,1900.0,50.5,34.3,0.0,0.0,2.5,1.1,33.0,40.0,103.125,100.0,noband
1991-05-05,m337,modmat,47203,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,5,catalog,northus,1910.0,50.0,52.0,0.3,17.0,69.0,0.75,,0.0,1700.0,58.8,41.2,0.0,0.0,2.2,0.9,40.0,40.0,106.66,100.0,noband
1991-05-07,t32,modmat,47203,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910.0,50.0,55.0,0.233,13.34,74.0,0.625,,4.8,1635.0,59.5,35.7,1.0,0.0,3.0,2.0,40.0,40.0,100.0,100.0,noband
1991-05-07,m410,modmat,47203,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,northus,1910.0,50.0,55.0,0.233,13.86,70.0,0.625,47.0,10.2,1635.0,51.0,38.8,0.0,0.0,3.0,1.0,40.0,40.0,100.0,100.0,noband
1991-05-05,e510,modmat,47203,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1910.0,50.0,52.0,0.267,15.6,71.0,0.75,,20.6,1700.0,46.7,32.7,0.0,0.0,2.5,0.6,40.0,40.0,106.66,100.0,noband
1991-04-09,g108,ames,37168,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1911.0,30.0,63.0,0.3,13.0,94.0,1.0,29.0,0.0,1800.0,56.2,43.8,0.0,0.0,2.5,1.0,30.0,40.0,110.0,100.0,band
1991-04-15,g145,wards,37333,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1911.0,50.0,60.0,0.267,13.6,86.0,1.125,28.0,0.0,1500.0,64.1,35.9,0.0,0.0,2.5,1.0,33.0,40.0,106.45,100.0,band
1991-04-16,x356,tvguide,25517,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1911.0,55.0,53.0,0.3,14.2,72.0,0.625,25.0,22.7,1750.0,45.5,31.8,1.0,0.0,2.4,0.9,34.0,40.0,103.125,100.0,band
1991-04-26,g95,wards,37333,False,True,benton,coated,coated,False,line,False,woodhoe70,815,2,tabloid,canadian,1910.0,35.0,56.0,0.3,15.3,80.0,0.75,20.0,0.0,1900.0,76.9,23.1,0.0,0.0,2.5,1.25,33.0,40.0,106.66,100.0,band
1991-04-26,x802,Hanover House,37994,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1911.0,55.0,56.0,0.233,15.0,84.0,0.625,25.0,16.7,1850.0,52.1,31.3,4.0,0.0,2.0,0.6,34.0,40.0,103.125,100.0,band
1991-04-22,x779,tvguide,25513,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1910.0,55.0,49.0,0.2,15.0,78.0,0.625,20.0,17.1,1900.0,47.6,35.2,0.0,0.0,2.5,0.85,34.0,40.0,106.45,100.0,band
1991-04-26,t380,modmat,47203,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,northus,1910.0,50.0,50.0,0.2,15.7,90.0,0.75,50.0,0.0,1420.0,62.5,37.5,0.0,0.0,3.0,1.35,40.0,40.0,106.45,100.0,noband
1991-04-26,f146,modmat,47203,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,catalog,northus,1910.0,50.0,50.0,0.2,15.5,74.0,0.75,58.0,4.8,1420.0,59.5,35.7,3.0,0.0,3.0,1.0,40.0,40.0,106.45,100.0,noband
1991-04-28,x9,toysrus,35871,False,False,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1911.0,35.0,56.0,0.233,16.0,82.0,0.5625,28.0,5.6,2100.0,56.2,38.2,0.0,0.0,1.7,0.4,30.0,40.0,103.125,100.0,noband
1991-04-28,x21,toysrus,35871,False,False,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1911.0,35.0,56.0,0.2,15.0,80.0,0.8125,40.0,8.6,2100.0,53.8,37.6,8.0,0.0,1.7,1.0,30.0,40.0,100.0,100.0,noband
1991-04-19,x220,ames,37169,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1911.0,40.0,50.0,0.2,16.0,68.0,0.8125,30.0,0.0,2400.0,58.8,41.2,8.0,0.0,2.5,1.5,33.0,40.0,103.125,100.0,noband
1991-04-19,x147,ames,47169,False,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1911.0,40.0,50.0,0.233,16.0,70.0,0.5625,30.0,0.0,2400.0,58.8,41.2,8.0,0.0,1.5,0.5,33.0,40.0,103.125,100.0,noband
1991-04-15,e92,kmart,32360,False,True,benton,uncoated,coated,False,line,True,motter94,827,2,tabloid,,1910.0,,59.0,0.233,14.2,80.0,1.0,20.0,5.6,,55.6,38.9,0.0,0.0,2.0,2.5,33.0,40.0,106.45,100.0,noband
1991-04-15,e85,kmart,32360,False,True,benton,uncoated,coated,False,line,True,motter94,827,9,tabloid,,1911.0,37.5,59.0,0.233,16.0,75.0,0.75,20.0,4.3,,54.3,41.3,0.0,0.0,2.5,1.5,33.0,40.0,106.45,100.0,noband
1991-04-09,f685,bestprod,37822,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,9,catalog,northus,1911.0,40.0,54.0,0.2,15.8,76.0,0.5,38.0,5.6,1736.0,55.6,38.9,0.0,0.0,2.5,1.5,35.0,40.0,103.125,100.0,noband
1991-04-09,f569,bestprod,37822,False,True,benton,uncoated,cover,False,line,True,woodhoe70,816,2,catalog,northus,1911.0,40.0,54.0,0.2,15.4,78.0,0.5,34.0,5.7,1736.0,56.8,36.9,0.0,0.0,2.5,1.1,35.0,40.0,103.125,100.0,noband
1991-04-26,x139,Hanover House,37994,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,2,tabloid,northus,1911.0,55.0,45.0,0.267,15.5,79.0,0.625,20.0,16.7,1850.0,54.3,34.3,4.0,0.0,2.5,1.0,34.0,40.0,100.0,100.0,noband
1991-04-30,x12,tvguide,25519,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1910.0,52.0,64.0,0.4,15.5,82.0,0.625,30.0,0.0,1800.0,71.4,28.6,4.0,0.0,2.5,0.9,34.0,40.0,103.125,100.0,band
1991-04-23,g518,eckerd,35458,False,True,benton,coated,coated,False,line,False,woodhoe70,816,9,tabloid,canadian,1910.0,40.0,56.0,0.233,16.5,79.0,0.5,28.0,0.0,2300.0,60.2,39.8,0.0,0.0,2.5,1.5,30.0,40.0,106.45,100.0,band
1991-06-05,x116,eckerd,35460,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1910.0,45.0,54.0,0.333,15.5,76.0,0.8125,30.0,5.6,2250.0,55.6,38.9,2.0,0.0,2.5,1.3,30.0,40.0,106.45,100.0,noband
1991-06-04,x818,kmart,37365,False,True,benton,uncoated,coated,False,line,True,motter94,828,2,tabloid,scandinavian,1910.0,47.5,68.0,0.4,16.0,80.0,0.75,30.0,0.0,2250.0,58.8,41.2,0.0,0.0,1.5,1.0,35.0,40.0,106.45,100.0,noband
1991-06-04,x346,kmart,37365,False,True,benton,uncoated,coated,False,line,True,motter94,828,9,tabloid,scandinavian,1910.0,47.5,68.0,0.35,16.0,80.0,0.75,30.0,0.0,2250.0,52.1,47.9,0.0,0.0,1.5,0.75,35.0,40.0,106.45,100.0,noband
1991-06-05,x103,eckerd,35460,False,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,canadian,1910.0,45.0,54.0,0.367,15.5,74.0,0.5625,40.0,10.5,2250.0,52.6,36.8,2.0,0.0,2.5,1.8,30.0,40.0,106.45,100.0,noband
1991-06-03,e74,kmart,37365,False,True,benton,uncoated,coated,False,line,False,motter94,827,2,tabloid,canadian,1911.0,37.5,70.0,0.333,14.9,64.0,0.75,28.0,3.4,1500.0,57.5,39.1,0.0,0.0,2.5,1.0,40.0,40.0,106.89,100.0,noband
1991-06-03,e86,kmart,37365,False,True,benton,uncoated,coated,False,line,True,motter94,827,9,tabloid,canadian,1911.0,37.5,70.0,0.4,15.0,65.0,0.75,25.0,5.4,1500.0,54.3,40.2,0.0,0.0,2.3,0.9,40.0,40.0,106.66,100.0,noband
1991-05-29,x396,wards,37338,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,canadian,1911.0,47.5,60.0,0.4,14.5,74.0,0.8125,20.0,8.6,1600.0,53.8,37.6,0.0,0.0,2.0,1.5,35.0,40.0,110.0,100.0,noband
1991-05-24,x155,roses,37758,False,True,,coated,coated,False,line,True,motter94,828,9,tabloid,canadian,1910.0,40.0,62.0,0.3,16.0,84.0,0.9375,28.0,0.0,2200.0,58.8,41.2,4.0,0.0,2.5,0.6,30.0,40.0,106.45,100.0,noband
1991-05-24,x29,roses,35758,False,True,benton,coated,coated,False,line,True,motter94,828,2,tabloid,canadian,1910.0,40.0,62.0,0.267,16.0,84.0,0.9375,32.0,0.0,2200.0,58.8,41.2,4.0,0.0,1.4,1.0,30.0,40.0,106.45,100.0,noband
1991-04-30,g518,eckerd,35458,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,tabloid,canadian,1910.0,40.0,64.0,0.2,15.5,85.0,1.0,26.0,0.0,2400.0,58.8,41.2,0.0,0.0,2.5,1.0,30.0,40.0,103.125,100.0,noband
1991-04-30,g608,eckerd,35458,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,tabloid,canadian,1910.0,40.0,64.0,0.233,15.0,82.0,0.75,31.0,0.0,2400.0,60.0,40.0,3.0,0.0,2.5,1.0,30.0,40.0,106.66,100.0,noband
1991-05-31,m337,modmat,47203,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,northus,1910.0,50.0,69.0,0.367,17.0,82.0,0.75,50.0,0.0,1700.0,62.5,37.5,0.0,0.0,3.0,1.0,40.0,40.0,106.45,100.0,band
1991-05-29,x381,wards,37338,False,True,benton,coated,coated,False,line,False,motter94,824,9,tabloid,canadian,1911.0,50.0,60.0,0.4,16.0,76.0,0.5625,28.0,5.6,1600.0,55.6,38.9,0.0,0.0,1.0,0.5,35.0,40.0,110.0,100.0,noband
1991-05-24,j582,hills,37915,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,,1910.0,50.0,62.0,0.4,15.4,98.0,0.75,25.0,10.6,1750.0,48.1,41.3,0.0,0.0,2.8,1.3,33.0,40.0,110.0,100.0,noband
1991-05-24,j62,hills,37915,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,tabloid,,1911.0,50.0,62.0,0.4,14.9,96.0,0.75,26.0,11.0,1950.0,50.0,39.0,0.0,0.0,2.8,0.8,33.0,40.0,110.0,100.0,noband
1991-05-28,f510,modmat,47203,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1910.0,50.0,68.0,0.367,13.4,70.0,,,20.4,1700.0,46.3,33.3,0.0,0.0,2.5,1.0,40.0,40.0,106.45,100.0,band
1991-06-04,y216,kmart,37305,False,True,benton,uncoated,coated,False,line,True,woodhoe70,815,9,tabloid,scandinavian,1911.0,35.0,68.0,0.4,15.1,90.0,0.875,30.0,6.0,1500.0,59.5,34.5,1.0,0.0,2.5,1.0,35.0,40.0,106.89,100.0,band
1991-06-10,g089,wards,37501,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,tabloid,,1910.0,,56.0,0.3,16.02,84.0,0.25,30.0,5.3,2244.0,52.6,42.1,5.0,0.0,3.0,0.8,30.0,40.0,110.0,100.0,noband
1991-06-10,g572,wards,37501,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,tabloid,,,32.5,56.0,0.367,15.03,79.0,0.3125,28.0,5.3,2244.0,52.6,42.1,0.0,0.0,1.8,0.5,30.0,40.0,106.45,100.0,noband
1991-06-11,x390,ames,37177,False,True,benton,coated,coated,False,line,True,motter94,828,2,tabloid,canadian,1910.0,40.0,56.0,0.3,17.0,82.0,0.75,30.0,0.0,2550.0,52.6,47.4,0.0,0.0,2.0,1.0,33.0,40.0,103.22,100.0,noband
1991-06-11,x831,wards,37177,False,True,benton,coated,coated,False,line,True,motter94,828,9,tabloid,canadian,1910.0,30.0,56.0,0.283,17.0,72.0,0.75,30.0,0.0,2550.0,52.6,47.4,0.0,0.0,2.0,1.0,33.0,40.0,103.22,100.0,noband
1991-06-14,g78,wards,37501,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1910.0,30.0,69.0,0.3,16.0,98.0,0.75,35.0,0.0,2050.0,62.5,37.5,0.0,0.0,2.75,1.0,33.0,40.0,100.0,100.0,noband
1991-06-14,x158,roses,35759,False,True,benton,coated,coated,False,line,True,motter94,827,2,tabloid,canadian,1910.0,45.0,69.0,0.267,15.6,72.0,0.75,21.0,5.6,2426.0,55.6,38.9,0.0,0.0,2.85,1.1,30.0,40.0,103.22,100.0,noband
1991-06-14,x804,roses,37579,False,True,benton,coated,coated,False,line,True,motter94,827,9,tabloid,canadian,1910.0,45.0,69.0,0.267,16.1,76.0,0.75,22.0,5.6,2426.0,55.6,38.9,0.0,0.0,2.7,0.7,30.0,40.0,103.22,100.0,noband
1991-06-14,g69,wards,37501,False,True,benton,coated,coated,False,line,False,woodhoe70,815,9,tabloid,canadian,1910.0,32.5,69.0,0.2,15.5,94.0,0.75,30.0,0.5,2050.0,52.6,42.1,0.0,0.0,2.5,1.0,33.0,40.0,100.0,100.0,noband
1991-06-27,x820,wards,37502,False,True,benton,coated,coated,False,line,False,motter94,824,2,tabloid,canadian,1910.0,,66.0,0.2,15.0,82.0,0.8125,30.0,7.0,1900.0,58.1,34.9,5.0,0.0,2.5,0.9,30.0,40.0,103.125,100.0,band
1991-06-26,i343,massey,37938,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,816,9,catalog,northus,1910.0,45.0,65.0,0.3,16.3,78.0,0.75,32.0,3.4,1700.0,56.8,39.8,4.0,0.0,2.5,1.0,34.0,40.0,106.45,100.0,band
1991-06-22,r2,sheplers,35528,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,spiegel,northus,1910.0,40.0,68.0,0.3,14.0,88.0,0.75,32.0,0.0,1742.0,60.0,40.0,3.0,0.0,2.5,1.0,40.0,40.0,103.125,100.0,band
1991-06-19,x760,wards,37199,False,True,benton,uncoated,coated,False,line,True,motter94,824,9,tabloid,canadian,1910.0,40.0,64.0,0.2,16.5,82.0,0.5625,30.0,2.3,1900.0,57.5,40.2,0.0,0.0,1.3,0.8,30.0,40.0,106.45,100.0,band
1991-06-18,i383,childcraft,37003,True,True,benton,uncoated,cover,False,line,True,woodhoe70,815,2,catalog,northus,1910.0,40.0,65.0,0.267,16.2,79.0,0.625,30.0,0.0,1500.0,62.5,37.5,4.0,0.0,2.5,1.0,38.0,40.0,106.45,100.0,band
1991-06-17,t176,Hanover House,37990,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1910.0,50.0,66.0,0.233,16.0,87.0,1.0,,11.1,1530.0,55.6,33.3,0.0,0.0,2.5,1.0,34.0,40.0,100.0,100.0,band
1991-06-09,y255,kmart,37365,False,True,benton,uncoated,coated,False,line,True,woodhoe70,815,9,tabloid,northus,1911.0,35.0,62.0,0.4,14.5,94.0,1.0,35.0,0.0,1900.0,63.3,36.7,0.0,0.0,2.5,1.0,35.0,40.0,106.89,100.0,band
1991-06-09,x253,eckerd,35460,False,True,benton,coated,coated,False,line,False,motter94,824,2,tabloid,canadian,1910.0,40.0,62.0,,16.0,80.0,0.8125,40.0,0.0,2250.0,62.5,37.5,0.0,0.0,2.5,0.7,30.0,40.0,110.0,100.0,band
1991-06-07,aa11,kmart,37365,False,True,benton,uncoated,coated,False,line,True,motter94,827,9,tabloid,northus,1910.0,42.5,58.0,0.4,15.0,76.0,1.0,20.0,5.4,2000.0,54.3,40.2,0.0,0.0,2.5,1.0,35.0,40.0,103.33,100.0,band
1991-07-07,m362,modmat,47204,True,True,benton,coated,coated,False,line,True,motter70,813,9,catalog,northus,1910.0,50.0,64.0,0.233,18.0,64.0,1.0,,0.0,1300.0,62.5,37.5,0.0,0.0,3.0,1.0,40.0,40.0,106.45,100.0,band
1991-07-07,f26,modmat,47204,True,True,benton,coated,coated,False,line,True,motter70,813,10,catalog,,1910.0,50.0,64.0,0.2,16.0,86.0,0.75,,0.0,1300.0,58.8,41.1,0.0,0.0,2.5,1.0,40.0,40.0,106.45,100.0,band
1991-06-29,i820,massey,37938,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,catalog,canadian,1910.0,60.0,66.0,0.2,14.5,85.0,0.25,,0.0,,62.2,37.8,0.0,0.0,2.5,1.0,34.0,40.0,106.45,100.0,band
1991-07-06,x367,wards,37505,False,True,benton,coated,coated,False,line,False,motter94,824,9,tabloid,canadian,1910.0,40.0,64.0,0.233,15.4,88.0,0.5625,24.0,4.4,1835.0,55.5,40.0,2.0,0.0,2.0,1.3,30.0,40.0,106.45,100.0,noband
1991-07-06,x793,wards,37505,False,True,benton,coated,coated,False,line,False,motter94,824,2,tabloid,canadian,1910.0,40.0,64.0,0.2,16.0,76.0,0.8125,23.0,4.8,1835.0,59.5,35.7,3.0,0.0,2.0,0.7,30.0,40.0,106.45,100.0,noband
1990-05-14,f679,modmat,47103,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,9,catalog,northus,1910.0,47.5,63.0,0.3,16.4,84.0,0.5,27.0,20.7,1800.0,41.3,38.0,5.0,0.0,2.6,0.3,40.0,33.0,96.7,100.0,band
1990-05-09,f242,modmat,47103,True,True,benton,uncoated,uncoated,False,xylol,True,woodhoe70,816,9,catalog,northus,1910.0,50.0,50.0,0.3,14.5,84.0,0.25,24.0,20.7,1500.0,41.3,38.0,0.0,0.0,3.0,0.6,40.0,33.0,103.3,100.0,band
1990-05-11,m260,modmat,47103,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,1,catalog,northus,1910.0,50.0,48.0,0.233,13.0,80.0,1.0,,18.9,1700.0,47.2,34.0,0.0,0.0,2.7,0.6,40.0,33.0,100.0,100.0,band
1990-05-18,i331,austads,34402,True,True,benton,uncoated,uncoated,False,xylol,True,woodhoe70,815,9,catalog,northus,1911.0,52.0,54.0,0.5,16.0,82.0,0.875,22.0,15.8,900.0,49.5,34.7,0.0,0.0,2.5,1.0,50.0,40.0,96.7,100.0,band
1990-04-14,o21,target,34545,False,True,benton,coated,coated,False,line,False,motter94,827,2,spiegel,canadian,1910.0,40.0,41.0,0.233,14.0,79.0,0.75,20.0,0.0,1530.0,61.7,38.3,5.0,0.0,3.1,1.8,33.0,33.0,96.9,100.0,noband
1990-04-18,j68,wards,36053,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,tabloid,canadian,1910.0,45.0,42.0,0.233,15.0,76.0,0.75,30.0,0.0,2220.0,58.8,41.2,0.0,0.0,2.5,1.0,30.0,35.0,100.0,100.0,noband
1990-04-18,j42,wards,36053,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,canadian,1910.0,45.0,42.0,0.233,16.0,84.0,0.625,28.0,0.0,2220.0,54.3,45.7,0.0,0.0,2.5,1.0,30.0,35.0,100.0,100.0,noband
1990-06-06,f331,natlwildlife,36859,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,catalog,northus,1911.0,55.0,54.0,0.267,15.0,70.0,0.625,60.0,3.4,1600.0,56.8,39.8,0.0,0.0,1.0,0.4,45.0,40.0,103.3,100.0,noband
1990-06-06,f571,natlwildlife,36859,True,True,benton,uncoated,cover,False,line,False,albert70,802,2,catalog,northus,1911.0,57.5,54.0,0.267,15.5,80.0,0.625,55.0,0.0,1600.0,62.5,37.5,0.0,0.0,3.0,0.5,45.0,40.0,103.3,100.0,noband
1990-05-07,m93,modmat,47103,False,True,benton,coated,coated,False,line,True,motter70,813,9,catalog,northus,1910.0,40.0,54.0,0.233,15.59,89.0,1.0,,1.2,1700.0,58.1,40.7,0.0,0.0,2.5,0.6,40.0,33.0,103.3,100.0,noband
1990-04-09,g467,eckerd,34683,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,northus,1910.0,40.0,38.0,0.3,16.0,92.0,0.625,25.0,1.1,1900.0,53.8,45.2,0.0,0.0,2.5,1.0,30.0,33.0,100.0,100.0,noband
1990-05-24,f227,jamesway,36648,False,True,benton,uncoated,coated,False,line,True,woodhoe70,815,1,catalog,canadian,1911.0,50.0,60.0,0.3,14.0,75.0,0.625,33.0,0.0,2000.0,65.2,34.8,0.0,0.0,0.0,0.0,35.0,40.0,96.9,100.0,band
1990-04-25,g496,burdines,34664,True,True,benton,uncoated,uncoated,False,xylol,True,woodhoe70,816,9,tabloid,northus,1910.0,45.0,49.0,0.2,16.0,72.0,0.375,38.0,15.0,1650.0,50.0,35.0,0.0,0.0,2.5,0.2,38.0,33.0,96.9,100.0,band
1990-04-18,f329,exxon,36858,True,True,benton,uncoated,uncoated,False,line,True,motter70,813,5,catalog,northus,1910.0,60.0,43.0,0.367,15.0,94.0,1.0,,9.5,1500.0,52.6,37.9,0.0,4.0,2.5,1.0,40.0,35.0,100.0,100.0,band
1990-04-09,x203,tvguide,25416,True,True,benton,uncoated,uncoated,False,line,False,motter94,821,7,tabloid,northus,1911.0,47.5,41.0,0.333,18.0,74.0,0.5,30.0,17.7,1900.0,44.2,38.1,2.0,0.0,2.5,1.0,40.0,33.0,100.0,100.0,band
1990-04-17,t313,exxon,36858,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,northus,1910.0,47.5,52.0,0.267,14.3,98.0,0.75,55.0,11.7,1600.0,53.2,35.1,0.0,0.0,3.0,1.0,40.0,33.0,100.0,100.0,band
1990-06-06,r4,target,34546,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,spiegel,canadian,1911.0,37.5,54.0,0.3,14.5,80.0,1.0,20.0,10.9,2400.0,54.3,34.8,0.0,0.0,2.5,0.4,30.0,40.0,103.3,100.0,noband
1990-06-06,r15,target,34546,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,spiegel,canadian,1911.0,52.5,54.0,0.267,14.6,82.0,,32.0,10.5,2400.0,52.6,36.8,0.0,0.0,2.5,0.5,30.0,40.0,100.0,100.0,noband
1990-05-17,x400,wards,36054,False,True,benton,coated,coated,False,line,True,motter94,827,2,tabloid,canadian,1910.0,45.0,55.0,0.3,15.0,75.0,0.75,25.0,0.0,2300.0,59.8,40.2,0.0,0.0,2.0,2.3,30.0,33.0,96.6,100.0,noband
1990-04-26,o6,target,34545,False,True,benton,uncoated,coated,False,line,False,motter94,827,9,tabloid,canadian,1910.0,40.0,48.0,0.3,15.0,82.0,1.0,35.0,0.0,1720.0,59.3,40.7,0.0,0.0,1.5,1.5,32.0,33.0,100.0,100.0,noband
